name:ID,:LABEL
XƯỚC,DISEASESYMTOM
TẮC MẠCH MÁU,DISEASESYMTOM
TINH DỊCH,ORGAN
VẾT SƯNG MUỖI ĐỐT,DISEASESYMTOM
VẾT MỔ,DISEASESYMTOM
POLYP TÚI,DISEASESYMTOM
DEMODEX,DISEASESYMTOM
AMIĐAN,DISEASESYMTOM
HANG,DISEASESYMTOM
TẮC PHỔI,DISEASESYMTOM
VIÊM DÍNH,DISEASESYMTOM
KHỐI LẠC,DISEASESYMTOM
TYPE,DISEASESYMTOM
HỒNG,ORGAN
THẤP,DISEASESYMTOM
GUILLAIN-BARRÉ,DISEASESYMTOM
VÀNG MẮT,DISEASESYMTOM
UNG THƯ BIỂU MÔ XÂM LẤN,DISEASESYMTOM
BIẾN CHỦNG,DISEASESYMTOM
ỤC THỂ THUỶ TINH THỂ,DISEASESYMTOM
KHÔNG CHỊU,DISEASESYMTOM
TÊ RÔ,DISEASESYMTOM
Ơ MƠ,DISEASESYMTOM
BẤT THƯỜNG,DISEASESYMTOM
MẤT SỮA,DISEASESYMTOM
DA XANH XAO,DISEASESYMTOM
COCID,DISEASESYMTOM
IDOSIS,DISEASESYMTOM
DNA,ORGAN
LÂY TRUYỀN QUA,DISEASESYMTOM
NG NGỨA MẮT,DISEASESYMTOM
KHỐI BƯỚU,DISEASESYMTOM
THAY ĐỔI DÁNG ĐI,DISEASESYMTOM
NẶNG NHỨC,DISEASESYMTOM
PMDD,DISEASESYMTOM
NGỨA VÀNH MÔI,DISEASESYMTOM
ĐẦU NGÓN CHÂN TAY,ORGAN
MẤT CÂN,DISEASESYMTOM
ĐIỆN GIẢI,ORGAN
BỆNH DẠI,DISEASESYMTOM
BIẾN THỂ LAO,DISEASESYMTOM
VẾT THÂM,DISEASESYMTOM
SƯNG HÚP MẮT,DISEASESYMTOM
DÂY VẬN NHÃN,ORGAN
ÊM DA TIẾT BÃ NHỜN,DISEASESYMTOM
THIẾU HỤT DINH DƯỠNG,DISEASESYMTOM
CHẬM 60 NHỊP,DISEASESYMTOM
LAMYDIA,DISEASESYMTOM
BẠCH TUỘC,DISEASESYMTOM
TRUNG TÂM THANH DỊCH,ORGAN
ĐIỀU. TRỊ,TREATMENT
ĐI TIỂU ÍT,DISEASESYMTOM
XẠ TRỊ,TREATMENT
DỊ ỨNG,DISEASESYMTOM
NHẬP VIỆN,TREATMENT
PHẪU THUẬT K,SURGERY
ĐÁNH GIÁ,TREATMENT
LỚP MÀNG LÓT,ORGAN
NHỊP,DISEASESYMTOM
CẢI THIỆN,TREATMENT
THUỐC CHỐNG ĐÔNG,DRUGCHEMICAL
MỔ ĐẺ,SURGERY
GÂY MÊ,SURGERY
HÓA TRỊ,TREATMENT
ADENOMA,DISEASESYMTOM
UỐNG THUỐC,TREATMENT
THUỐC TIÊM,DRUGCHEMICAL
ĐÔNG Y,TREATMENT
DẠNG,DISEASESYMTOM
MỔ GIÃN,SURGERY
MỔ CẮT BỎ,SURGERY
XỬ TRÍ,TREATMENT
STENT MẠCH VÀNH,MEDDEVICETECHNIQUE
KHÁNG SINH,DRUGCHEMICAL
MẮC BỆNH TRUYỀN NHIỄM,DISEASESYMTOM
MỔ CẮT,SURGERY
TÁCH CHIẾT,MEDDEVICETECHNIQUE
ỐNG NGHIỆM,MEDDEVICETECHNIQUE
TIÊ,MEDDEVICETECHNIQUE
SINH MỔ,SURGERY
STENT,MEDDEVICETECHNIQUE
PHẪU THUẬT CẮT LÁCH,SURGERY
BASEDOW LỒI,DISEASESYMTOM
TIÊM,MEDDEVICETECHNIQUE
NỘI SOI,SURGERY
MIGRIN,DISEASESYMTOM
THUỐC,DRUGCHEMICAL
GHÉP TẠNG,SURGERY
NỔI MẨN NGỨA DA,DISEASESYMTOM
NUÔI CẤY PHÔI S,MEDDEVICETECHNIQUE
PHÁC ĐỒ,MEDDEVICETECHNIQUE
VACCINCE,DRUGCHEMICAL
PHÌNH ĐỘNG MẠCH NÕA,DISEASESYMTOM
THUỐC GÂY TÊ,DRUGCHEMICAL
CẤP CỨU,MEDDEVICETECHNIQUE
THUỐC CHỐNG ĐÔNG MÁU,DRUGCHEMICAL
THUỐC CHỐNG NÔN,DRUGCHEMICAL
HỖ TRỢ,MEDDEVICETECHNIQUE
ĐỐT ĐIỆN,TREATMENT
THUỐC HÍT,DRUGCHEMICAL
CẮT BỎ THÙY,SURGERY
NANG MÀN NHỆN,DISEASESYMTOM
PHẪU THUẬT GIẢI ÁP VI MẠCH,SURGERY
HOÁ CHẤT,DRUGCHEMICAL
NGƯNG THUỐC,MEDDEVICETECHNIQUE
THUỐC CHỐNG DỊ ỨNG M,DRUGCHEMICAL
MỸ PHẨM,DRUGCHEMICAL
HÍT,DRUGCHEMICAL
ĐỊNH VỊ,MEDDEVICETECHNIQUE
CHUYỂN PHÔI,MEDDEVICETECHNIQUE
THUỐC ĐẶT GIẢM ĐAU,DRUGCHEMICAL
HỒI SỨC,DIAGNOSTICS
THĂM KHÁM,TREATMENT
BƯỚU,DISEASESYMTOM
THUỐC GIẢM ĐAU,DRUGCHEMICAL
GIỌNG NÓI CÓ VẤN ĐỀ,DISEASESYMTOM
BỊ NH,DISEASESYMTOM
SUY TỦY,DISEASESYMTOM
HUYẾT THANH U,DRUGCHEMICAL
SƯNG NỀ TÍM,DISEASESYMTOM
GHÉP GAN,SURGERY
ĐIỀU TRI,TREATMENT
XOA BÓP,TREATMENT
CORTICOID,DRUGCHEMICAL
CHỐNG ĐÔNG MÁU,TREATMENT
MỔ THAY,SURGERY
THUỐC NGỪA THAI,DRUGCHEMICAL
NHƯỢC CƠ,DISEASESYMTOM
GHÉP,SURGERY
ĐIỀU TRỊ MỤN,TREATMENT
CẮT BỎ,SURGERY
ĐIỀU TRỊ BẰNG,TREATMENT
MŨI TIÊM,MEDDEVICETECHNIQUE
THUỐC CHỐNG VIÊM,DRUGCHEMICAL
KÊ TOA,MEDDEVICETECHNIQUE
VACXIN,DRUGCHEMICAL
DỊ ỨNG MẨN NGỨA,DISEASESYMTOM
THUỐC KHÁNG VIÊM,DRUGCHEMICAL
TỤ CẦU KHUẨN,DISEASESYMTOM
RUỘT THỪA,ORGAN
IVF,SURGERY
THUỐC XỊT,DRUGCHEMICAL
THUỐC KHÁNG ĐÔNG,DRUGCHEMICAL
THUỐC TRÁNH THAI,DRUGCHEMICAL
PHỤC HỒI,MEDDEVICETECHNIQUE
VACCIN,DRUGCHEMICAL
TUYẾN TỤY,ORGAN
CAN THIỆP NỘI MẠCH,SURGERY
THĂM,TREATMENT
GHÉP THẬN,SURGERY
HOÁ TRỊ,TREATMENT
NHÂN TẠO,MEDDEVICETECHNIQUE
UỐNG PHÓNG XẠ,TREATMENT
MỔ BẮC CẦU,SURGERY
THUỐC UỐNG,DRUGCHEMICAL
KHÁNG VIÊM,TREATMENT
GÂY TÊ NGOÀI MÀNG CỨNG,TREATMENT
XƠ CỨNG KHỚP,DISEASESYMTOM
TRỨNG,ORGAN
CẮT KHÂU,SURGERY
MỔ SINH,SURGERY
THUỐC BỔ NÃO,DRUGCHEMICAL
VẮC XIN,DRUGCHEMICAL
HORMONE,DRUGCHEMICAL
TRÍ TUỆ NHÂN TẠO,MEDDEVICETECHNIQUE
THUỐC SINH HỌC,DRUGCHEMICAL
THỐNG KÊ,MEDDEVICETECHNIQUE
THỰC PHẨM CHỨC NĂNG,DRUGCHEMICAL
MỔ CẮT GAN,SURGERY
THUỐC GIẢI ĐỘC,DRUGCHEMICAL
ARV,DRUGCHEMICAL
KHÁNG SINH GIẢM ĐAU,DRUGCHEMICAL
THIẾT BỊ SƯỞI,MEDDEVICETECHNIQUE
VITAMIN,DRUGCHEMICAL
NHỔ RĂNG KHÔN,SURGERY
CẤY THAI,SURGERY
ĐIỀU TRỊ DUY TRÌ,TREATMENT
LỘ TRÌNH,MEDDEVICETECHNIQUE
PHÌNH ĐỘNG MẠCH,DISEASESYMTOM
IUI,SURGERY
CHỐNG ĐÔNG,TREATMENT
CẮT BỎ TỬ CUNG,SURGERY
XẠ TRI,TREATMENT
KHÁNG ĐÔNG,TREATMENT
ĐIỀU TRỊ BỆNH,TREATMENT
TIỂU PHẪU,SURGERY
ĐIỀU TRỊ HP,TREATMENT
THUỐC ĐÔNG Y,DRUGCHEMICAL
THUỐC TÂY,DRUGCHEMICAL
TAI NGHE,MEDDEVICETECHNIQUE
KHÁM,DIAGNOSTICS
UNG THƯ NIÊM MẠC TỬ CUNG,DISEASESYMTOM
CHẤT BẢO QUẢN,DRUGCHEMICAL
PHẤN HOA,DRUGCHEMICAL
SINTROM,DRUGCHEMICAL
DUNG DỊCH SÁT KHUẨN NHANH,DRUGCHEMICAL
SÁT KHUẨN,TREATMENT
BỆNH LOÉT,DISEASESYMTOM
MỔ ĐẶT STENT,SURGERY
PHẪU THUẬT MỔ,SURGERY
PHẪU THUẬT NỘI SOI,SURGERY
THUỐC KHÁNG ĐỘNG KINH,DRUGCHEMICAL
ĐẶT TÚI ĐỘN NGỰC,MEDDEVICETECHNIQUE
GÂY TÊ,TREATMENT
NHẬP,TREATMENT
MỔ BÓC LẠC,SURGERY
THUỐC DẠNG XỊT,DRUGCHEMICAL
LẤY MẪU,MEDDEVICETECHNIQUE
THUỐC GIÃN NỞ PHẾ QUẢN,DRUGCHEMICAL
LASER MÀU,MEDDEVICETECHNIQUE
CHỮA TRỊ,TREATMENT
GIẢI PHẪU,SURGERY
KIM TIÊM,MEDDEVICETECHNIQUE
THUỐC HẠ SỐT,DRUGCHEMICAL
ĐÔNG,TREATMENT
NỘI KHOA,SURGERY
NUÔI CẤY,MEDDEVICETECHNIQUE
SINH THIẾT,MEDDEVICETECHNIQUE
PHẪU THUẬT LẤY BỎ,SURGERY
THUỐC DUY TRÌ,DRUGCHEMICAL
KHÂU NỐI,SURGERY
I131,DRUGCHEMICAL
NGOẠI TRÚ,TREATMENT
BỆNH CONG,DISEASESYMTOM
KÍCH THÍCH,SURGERY
NGOẠI KHOA,TREATMENT
PHẪU THUẬT CẮT BỎ U,SURGERY
PHẪU THUẬT U NANG,SURGERY
XỬ LÝ MẪU,MEDDEVICETECHNIQUE
THUỐC ĐẶC TRỊ,DRUGCHEMICAL
M. CATARRHALIS,DISEASESYMTOM
KHỬ KHUẨN,TREATMENT
GÂY MÊ NỘI KHÍ QUẢN,SURGERY
VẮC-XIN PHẾ CẦU,DRUGCHEMICAL
THOÁI XƯƠNG KHỚP,DISEASESYMTOM
ASPRIRIN 81,DRUGCHEMICAL
VI PHẪU THUẬT,SURGERY
THUỐC CHỐNG TẬP KẾT TIỂU CẦU,DRUGCHEMICAL
CHẬU,ORGAN
THYROPLASTY,SURGERY
TINH,ORGAN
THUỐC GIẢM,DRUGCHEMICAL
CẤY QUE,MEDDEVICETECHNIQUE
ASTRA ZENNECA,DRUGCHEMICAL
NƯỚC,DISEASESYMTOM
CẤY MÁY HỔ TRỢ,MEDDEVICETECHNIQUE
HỆ THỐNG ĐỊNH VỊ THẦN KINH,MEDDEVICETECHNIQUE
THUỐC LAO,DRUGCHEMICAL
PHƯƠNG PHÁP TRỊ LIỆU,TREATMENT
PHÂN LY,DISEASESYMTOM
PHÔI,MEDDEVICETECHNIQUE
KHÁNG THỂ,DRUGCHEMICAL
THOÁI HÓA KHỚP GỐI,DISEASESYMTOM
Ề ĐAI DA,DISEASESYMTOM
NHÌN THẤY MÀN SƯƠNG,DISEASESYMTOM
KIỂM TRA,DIAGNOSTICS
NG KINH,DISEASESYMTOM
ĐI TIỂU KHÓ,DISEASESYMTOM
MÁY BƠM ĐIỆN,MEDDEVICETECHNIQUE
NUÔI PHÔI,MEDDEVICETECHNIQUE
MIẾNG DÁN,MEDDEVICETECHNIQUE
CỘNG HƯỞNG,MEDDEVICETECHNIQUE
NOVALGIN,DRUGCHEMICAL
THIẾT BỊ,MEDDEVICETECHNIQUE
AMPICCILIN,DRUGCHEMICAL
TIÊM TRUYỀN,MEDDEVICETECHNIQUE
MÁY NUÔI PHÔI,MEDDEVICETECHNIQUE
THỬ NGHIỆM,MEDDEVICETECHNIQUE
THUỐC XỊT CHỐNG,DRUGCHEMICAL
CẮT THÙY PHỔI,SURGERY
TIÊM KÍCH TRỨNG,MEDDEVICETECHNIQUE
VIÊM LỘ TUYẾN CỔ TỬ CUNG,DISEASESYMTOM
XẾT NGHIỆM,DIAGNOSTICS
TRANG THIẾT BỊ,MEDDEVICETECHNIQUE
THUỐC GIÃN CƠ,DRUGCHEMICAL
COLI,DISEASESYMTOM
CLD,DISEASESYMTOM
MỔ TIỂU PHẪU CHÍ,SURGERY
PENTAXIM,DRUGCHEMICAL
MÁY,MEDDEVICETECHNIQUE
THUỐC CHỐNG KẾT TẬP,DRUGCHEMICAL
THAY,MEDDEVICETECHNIQUE
TROPHILS,DRUGCHEMICAL
DỤNG CỤ NẠO XƯƠNG,MEDDEVICETECHNIQUE
HÓA CHẤT,DRUGCHEMICAL
BƠM TIÊM,MEDDEVICETECHNIQUE
DỤNG CỤ TÁCH XƯƠNG,MEDDEVICETECHNIQUE
CORTICOSTEROIDS,DRUGCHEMICAL
VACCINE UỐN,DRUGCHEMICAL
NGƯNG,MEDDEVICETECHNIQUE
PARACETAMOL,DRUGCHEMICAL
RỐI LOẠN CÂN BẰNG,DISEASESYMTOM
VẬT LÝ TRỊ LIỆU,TREATMENT
XÉT NGHIỆM,DIAGNOSTICS
THUỐC BẮC,DRUGCHEMICAL
THUỐC NGỦ,DRUGCHEMICAL
TENOFOVIR,DRUGCHEMICAL
CHAI XỊT,MEDDEVICETECHNIQUE
RỐI LOẠN PHÓNG NOÃN,DISEASESYMTOM
HAEMOPHILUS INFLUENZAE,DISEASESYMTOM
DEXA,DRUGCHEMICAL
VI PHẪU,SURGERY
BỊ BỆNH THẬN MÓNG NGỰA,DISEASESYMTOM
HỘP XỊT,MEDDEVICETECHNIQUE
PHẪU THUẬT CAN THIỆP,SURGERY
AEDES AEGYPTI,DISEASESYMTOM
ỐC TAI ĐIỆN TỬ,MEDDEVICETECHNIQUE
KETOROLAC,DRUGCHEMICAL
BƠM TRINH TRÙNG,MEDDEVICETECHNIQUE
QUẦ,ORGAN
HỆ THỐNG,MEDDEVICETECHNIQUE
BÚT TIÊM,MEDDEVICETECHNIQUE
CHỤP PHIM,DIAGNOSTICS
ASPIRINE,DRUGCHEMICAL
METHYLPREDNISOLONE,DRUGCHEMICAL
THUỐC TIÊM NHÓM GIẢM ĐAU,DRUGCHEMICAL
BIẾN CHỨNG THẦN KINH,DISEASESYMTOM
TETRA,DRUGCHEMICAL
THUỐC AN THẦN,DRUGCHEMICAL
THỬ NGHIỆM LÂM SÀNG,TREATMENT
SẨN MỀ ĐAY,DISEASESYMTOM
THUỐC CẢM,DRUGCHEMICAL
VIÊM K,DISEASESYMTOM
UROSEPSIS,DISEASESYMTOM
THUỐC CHỐNG CO GIẬT,DRUGCHEMICAL
VẮC-XIN,DRUGCHEMICAL
PHẦN MỀM,MEDDEVICETECHNIQUE
XUẤT VIỆN,TREATMENT
THỤ TINH TRONG,DIAGNOSTICS
ONDANSETRON,DRUGCHEMICAL
MÁY THEO DÕI PHÔI,MEDDEVICETECHNIQUE
KÍCH ỨNG NGỨA,DISEASESYMTOM
TIME-LAPSE,MEDDEVICETECHNIQUE
THỤ THAI,DIAGNOSTICS
NANO COVAX,DRUGCHEMICAL
THUỐC GÂY TÊ CỤC BỘ,DRUGCHEMICAL
XÀ PHÒNG,DRUGCHEMICAL
MÀN HÌNH,MEDDEVICETECHNIQUE
TRÚ,MEDDEVICETECHNIQUE
PHÂN TÍCH,MEDDEVICETECHNIQUE
MICRO TESE,MEDDEVICETECHNIQUE
ỤNG,ORGAN
INSULINE,DRUGCHEMICAL
NHIỄM TRÙNG DA,DISEASESYMTOM
PULIP,DISEASESYMTOM
KHÁNG NGUYÊN,DRUGCHEMICAL
CHỮA BỆNH,TREATMENT
BẰNG SÓNG CAO TẦN,MEDDEVICETECHNIQUE
BIỆT DƯỢC,DRUGCHEMICAL
MORPHINE,DRUGCHEMICAL
RÚT QUE CẤY,MEDDEVICETECHNIQUE
DỤNG CỤ CHUYÊN KHOA,MEDDEVICETECHNIQUE
TẮC ÁP PHỔI,DISEASESYMTOM
NHỨC NGỰC,DISEASESYMTOM
MÁY THỞ,MEDDEVICETECHNIQUE
FILLER,MEDDEVICETECHNIQUE
ZETSTRIL,DRUGCHEMICAL
THỤ TINH,DIAGNOSTICS
NG MỦ,DISEASESYMTOM
SALAZOPYRIN,DRUGCHEMICAL
CAMERA,MEDDEVICETECHNIQUE
TIỀN ĐỊNH,DISEASESYMTOM
AMOXICILLIN,DRUGCHEMICAL
ESTROGEN,DRUGCHEMICAL
BÊNH LÝ NỀN,DISEASESYMTOM
SẶC,DISEASESYMTOM
HẸP ĐƯỜNG THỞ,DISEASESYMTOM
NGỦ LI BÌ,DISEASESYMTOM
BỆNH TÂM,DISEASESYMTOM
THỤ TINH Ố,DIAGNOSTICS
THỤ TINH NHÂN TẠO,DIAGNOSTICS
CẤY GHÉP,SURGERY
THUẬT KHUẾCH ĐẠI,MEDDEVICETECHNIQUE
NỔI MẪN,DISEASESYMTOM
PFIZER,DRUGCHEMICAL
THẦN KINH TỌA,DISEASESYMTOM
NỔI MẪN MÍ,DISEASESYMTOM
VOLTAREN,DRUGCHEMICAL
THỤ TINH ỐNG NGHIỆM,MEDDEVICETECHNIQUE
NƯỚC HOA QUẢ,DRUGCHEMICAL
DỤNG CỤ CẮT DỊCH KÍNH,MEDDEVICETECHNIQUE
Ý ĐỊNH TỰ TỬ,DISEASESYMTOM
KÉM,DISEASESYMTOM
BƠM TIÊM TỰ ĐỘNG,MEDDEVICETECHNIQUE
PREDNISOLONE,DRUGCHEMICAL
BAO,ORGAN
TỔ CHÍCH,MEDDEVICETECHNIQUE
UỐNG,DRUGCHEMICAL
TRÍCH XUẤT,MEDDEVICETECHNIQUE
QUE,MEDDEVICETECHNIQUE
HỘI CHỨNG RUỘT KÍCH THÍCH,DISEASESYMTOM
CHẢY,DISEASESYMTOM
CẮT BỎ HẠCH,SURGERY
LANHCOXIN,DRUGCHEMICAL
TRỮ ĐÔNG,MEDDEVICETECHNIQUE
THUỐC KÍCH TRỨNG,DRUGCHEMICAL
NỘI TRÚ,TREATMENT
THÔNG TƯ,MEDDEVICETECHNIQUE
VÔ TRÙNG,MEDDEVICETECHNIQUE
CHUẨN ĐOÁN,DIAGNOSTICS
GĂNG TAY,MEDDEVICETECHNIQUE
SƯNG MI,DISEASESYMTOM
MÁY TẠO,MEDDEVICETECHNIQUE
TĂNG HƠI,DISEASESYMTOM
GIUN SÁN,DISEASESYMTOM
Ứ MẬT,DISEASESYMTOM
CHU,DISEASESYMTOM
500,DRUGCHEMICAL
JEVAX,DRUGCHEMICAL
NỘI KHÍ QUẢN,MEDDEVICETECHNIQUE
MỆT MỎI THỊ GIÁC,DISEASESYMTOM
THUỐC BỔ SUNG,DRUGCHEMICAL
EVA,MEDDEVICETECHNIQUE
LY TÂM,MEDDEVICETECHNIQUE
BỊ BỆNH CHÀM KHÔ,DISEASESYMTOM
METHOTREXATE,DRUGCHEMICAL
PHẦN MỀM TRÍ TUỆ NHÂN TẠO,MEDDEVICETECHNIQUE
CREATININE,DRUGCHEMICAL
GIẢI ÁP VI MẠCH,SURGERY
ATOZONE-S,DRUGCHEMICAL
THIẾU HỤT MIỄN DỊCH,DISEASESYMTOM
X- MAX,MEDDEVICETECHNIQUE
BĂNG QUẤN,MEDDEVICETECHNIQUE
TIỀN MÃN KINH,DISEASESYMTOM
TÁI TẠO,MEDDEVICETECHNIQUE
BƠM TIÊM TỰ,MEDDEVICETECHNIQUE
TRI,DISEASESYMTOM
TẮC ỐNG DẪN TINH,DISEASESYMTOM
LIPOATROPHY,DISEASESYMTOM
SPSS,MEDDEVICETECHNIQUE
DẦU RỬA BÁT,DRUGCHEMICAL
DA LIỄU,ORGAN
HOẠT CHẤT,DRUGCHEMICAL
BỘT TALC,DRUGCHEMICAL
ÊM CẦU,DISEASESYMTOM
CHỤP,DIAGNOSTICS
MÁY VI TÍNH,MEDDEVICETECHNIQUE
HAY ĐẬP NHANH,DISEASESYMTOM
CO THẮT CƠ TRƠN,DISEASESYMTOM
REALTIME,MEDDEVICETECHNIQUE
SIÊU ÂM,DIAGNOSTICS
SONG THỊ,DISEASESYMTOM
RÀ SOÁT,PREVENTIVEMED
SUY THAI,DISEASESYMTOM
HISTAMINE,DRUGCHEMICAL
CHẤT PHÓNG XẠ,DRUGCHEMICAL
PHƯƠNG PHÁP SINH HỌC,MEDDEVICETECHNIQUE
ỐNG SOI MỀM,MEDDEVICETECHNIQUE
HOGDKIN,DISEASESYMTOM
ICD,MEDDEVICETECHNIQUE
CHỮ T,ORGAN
CỨNG,DISEASESYMTOM
PLYPHOMA NON,DISEASESYMTOM
LOẠN KHUẨN,DISEASESYMTOM
TIỂU PHẨU CHÍ,SURGERY
THUỐC GIẢM TIẾT ACID DỊCH VỊ,DRUGCHEMICAL
BAO CAO SU,MEDDEVICETECHNIQUE
BÀO CHẾ,MEDDEVICETECHNIQUE
PROTEIN NT,DRUGCHEMICAL
AMOCILIN,DRUGCHEMICAL
VIÊM ĐA CƠ,DISEASESYMTOM
VIÊM KHỚP GỐI,DISEASESYMTOM
ISULIN,DRUGCHEMICAL
CAMERA TỰ ĐỘNG,MEDDEVICETECHNIQUE
VENOKERN,DRUGCHEMICAL
MỤN CON,DISEASESYMTOM
ỐI U,DISEASESYMTOM
SUY GIẢM CHỨC NĂNG,DISEASESYMTOM
BỊ SẶC,DISEASESYMTOM
Ứ MẬT NGOÀI,DISEASESYMTOM
MEDEXA,DRUGCHEMICAL
CÔNG NGHỆ TRÍ TUỆ NHÂN TẠO,MEDDEVICETECHNIQUE
BỊ BỆNH MẠCH VÀNH,DISEASESYMTOM
NGHIÊN CỨU,DIAGNOSTICS
OCMON,DRUGCHEMICAL
CHỮA LÀNH,TREATMENT
BỆNH PHÌ ĐẠI,DISEASESYMTOM
ĐẶT STENT KHÍ QUẢN,MEDDEVICETECHNIQUE
IOD PHÓNG XẠ,DRUGCHEMICAL
CT SCAN,DIAGNOSTICS
DỤNG,MEDDEVICETECHNIQUE
STENT MẠCH,MEDDEVICETECHNIQUE
VIÊM PHỔI HÍT,DISEASESYMTOM
THUỐC VIÊN,DRUGCHEMICAL
SULFFAMID,DRUGCHEMICAL
NHANH MÁU ĐÔNG,DISEASESYMTOM
THUỐC BỔ,DRUGCHEMICAL
ẮC - XIN,DRUGCHEMICAL
ADRENALINE,DRUGCHEMICAL
THOÁI HOÁ KHỚP,DISEASESYMTOM
BẠCH TU,DISEASESYMTOM
ĐƯỜNG DẪN NƯỚC TIỂU,ORGAN
ỨNG DỤNG TRÍ TUỆ NHÂN TẠO,MEDDEVICETECHNIQUE
QUADRACEL,DRUGCHEMICAL
THIẾU MÁU HUYẾT,DISEASESYMTOM
VIÊN SẮT,DRUGCHEMICAL
BÁO CÁO,PREVENTIVEMED
THYROTOXIC,DISEASESYMTOM
VẬT TƯ,MEDDEVICETECHNIQUE
TEST MÁU,DIAGNOSTICS
DAI,DISEASESYMTOM
CHIẾU TIA HỒNG NGOẠI,MEDDEVICETECHNIQUE
IGE,DRUGCHEMICAL
"THUỐC KHÁNG VIÊM, GIẢM ĐAU",DRUGCHEMICAL
ĐAY,DISEASESYMTOM
AVM,DISEASESYMTOM
PINIXILIN,DRUGCHEMICAL
PCR,DIAGNOSTICS
HỆ THỐNG CẤP KHÍ,MEDDEVICETECHNIQUE
TĂM BÔNG,MEDDEVICETECHNIQUE
HUYẾT TƯƠNG,DRUGCHEMICAL
CẬN LÂM SÀNG,DIAGNOSTICS
NHÂN XƠ,DISEASESYMTOM
PHÂN SU,DISEASESYMTOM
DỰ LIỆU,MEDDEVICETECHNIQUE
ASTRAZENACA,DRUGCHEMICAL
NỔI SẨN,DISEASESYMTOM
NG MIỆNG,ORGAN
COVID -19,DISEASESYMTOM
CHỤP CT LỒNG NGỰC,DIAGNOSTICS
THỬ,TREATMENT
MỒ HÔI,DRUGCHEMICAL
THIẾT,MEDDEVICETECHNIQUE
CẮT,DISEASESYMTOM
CỘT SÔNG,ORGAN
MMR,DISEASESYMTOM
MỤN RỘP,DISEASESYMTOM
THIẾT BỊ BẢO HỘ CÁ NHÂN,MEDDEVICETECHNIQUE
THIỂU SẢN,DISEASESYMTOM
ĐÁI ĐƯỜNG,DISEASESYMTOM
KÌM SINH THIẾT,MEDDEVICETECHNIQUE
DUNG DỊCH,DRUGCHEMICAL
ETORICOXIB,DRUGCHEMICAL
TỤ MÁU NGOÀI MÀNG CỨNG,DISEASESYMTOM
CHẶN,TREATMENT
LEUKEMIA,DISEASESYMTOM
I-131,DRUGCHEMICAL
GIAP,DISEASESYMTOM
ABCES,DISEASESYMTOM
SỤT SỊT,DISEASESYMTOM
Ủ MỚ,DISEASESYMTOM
KHẨU TRANG,MEDDEVICETECHNIQUE
BUỒN PHIỀN,DISEASESYMTOM
IOT,DRUGCHEMICAL
SOLU-MEDROL,DRUGCHEMICAL
HỆ THỐNG MÁY,MEDDEVICETECHNIQUE
THỪA,DISEASESYMTOM
CHÁ,DISEASESYMTOM
THUỐC DIỆT CÔN TRÙNG,DRUGCHEMICAL
ALBENDAZOLE,DRUGCHEMICAL
MÀN HÌNH VIDEO,MEDDEVICETECHNIQUE
NGỨA CHÂN,DISEASESYMTOM
VAACCINE,DRUGCHEMICAL
ỨNG,DRUGCHEMICAL
THUỐC TIÊM NỘI NHÃN,DRUGCHEMICAL
BUỒNG CHỨNG,DISEASESYMTOM
NBI,MEDDEVICETECHNIQUE
QUÁ TRÌNH CHẾ BIẾN,MEDDEVICETECHNIQUE
MÀNG LỌC,MEDDEVICETECHNIQUE
TIÊM BẮP,MEDDEVICETECHNIQUE
HÔI N,DISEASESYMTOM
HỘI CHỨNG RAYNAUD,DISEASESYMTOM
CHẤT KHỬ TRÙNG TAY,DRUGCHEMICAL
VITAMIN TỔNG HỢP,DRUGCHEMICAL
PROTEIN,DRUGCHEMICAL
CHỤP CỘNG HƯỞNG,MEDDEVICETECHNIQUE
ĐÀO THẢI,DIAGNOSTICS
ƯỚNG BỤNG,DISEASESYMTOM
LẤY MẪU BỆNH PHẨM,MEDDEVICETECHNIQUE
LAPTOP,MEDDEVICETECHNIQUE
ỐNG NỘI,MEDDEVICETECHNIQUE
TEST,DIAGNOSTICS
KHỐI MÁU,ORGAN
TĂNG ĐỘ CỨNG CƠ,DISEASESYMTOM
HORMONE TĂNG TRƯỞNG,DRUGCHEMICAL
CON NGƯƠI,ORGAN
KHÁNG NẤM,TREATMENT
HỘI CHỨNG KHÔNG NHẠY CẢM,DISEASESYMTOM
PAPILLOMA,DISEASESYMTOM
KHỐI U NANG,DISEASESYMTOM
AMOXILIN,DRUGCHEMICAL
XƠ TỬ CUNG,DISEASESYMTOM
THIẾT BỊ ĐIỆN TỬ,MEDDEVICETECHNIQUE
MÁY ĐẾM TỰ ĐỘNG,MEDDEVICETECHNIQUE
ĐIỀU TRỊ QUANG ĐÔNG,TREATMENT
NỔI PHỒNG RỘP DA,DISEASESYMTOM
TUYẾN MỒ HÔI NÁCH,ORGAN
ĐAU TAY,DISEASESYMTOM
BIONTECH,DRUGCHEMICAL
YUTIQ,DRUGCHEMICAL
NHỚ,DISEASESYMTOM
SƠ CỨU,MEDDEVICETECHNIQUE
ALLOPURINOL,DRUGCHEMICAL
VAECINE,DRUGCHEMICAL
ĐỒNG TỬ,ORGAN
VANCOMYCIN,DRUGCHEMICAL
ĐA U TỦY,DISEASESYMTOM
XÉT NGHIỆM MÁU,DIAGNOSTICS
